Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Malaysia,MYS,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,,,,,,,,,,,88.62541199,,,,,99.28218842,,,,,102.6930923,101.6333771,100.9548416,100.5792694,99.55452728,99.21346283,,97.66143799,97.62198639,97.2618103,96.74128723,96.67578125,96.90899658,97.14502716,97.33242035,97.69024658,98.4883194,,97.32048035,96.20726776,98.86450195,96.60352325,93.84873962,94.21190643,96.98744965,98.13778687,98.92729187,99.61071777,100.0610504,100.1936188,100.2824707,100.3918535,100.2841817,100.453851,98.60576804,96.98199198,97.88410235,97.92675643,97.54499022,95.91577238,95.07788752,94.3304091,90.34773183,92.65162082,90.39360776,
Malaysia,MYS,"Primary education, pupils",SE.PRM.ENRL,,,,,,,,,,,1684263,,,,,1893323,,1929914,1968304,1986141,2008973,2034256,2072393,2120050,2148748,2199096,,2274453,2338418,2397816,2455525,2540623,2626297,2693632,2744993,2799744,2856613,,2887753,2911773,3025977,3033019,3009009,3056266,3159376,3202008,3217329,3221408,3225487,3229566,3233645,3237724,3241803,3245882,3178364,3107870,3101007,3084630,3068441,3066391,3081723,3087886,3024466,3092312,3055288,
Malaysia,MYS,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,,,,,,,,,,,,,,,,,,,,,32.27574158,,,,,,,,,,,54.5846664,,,,,63.1827507,,,,79.96238708,,,,,75.82850647,,,,87.20561218,88.03148651,,,,,,91.87718964,,,92.57395172,,,93.52143097,,,
Malaysia,MYS,Primary school starting age (years),SE.PRM.AGES,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Malaysia,MYS,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,,,,,,,,,,,,,,,8.740949631,,,,,,,,,,,,,37.4749794,32.7580719,35.3846817,34.43146896,38.36486816,39.02978134,39.76467896,58.73828888,44.43375015,38.7715416,,56.90394974,53.46860886,,50.42192078,50.69515991,52.47029114,56.56542969,59.18659973,54.53136063,59.89554977,71.92584229,74.00263977,75.93431854,,83.00907135,88.01088715,91.94184875,95.49486542,94.5080719,98.46043396,98.08123016,96.4658432,95.56250763,86.47336578,,,,
Malaysia,MYS,"Preprimary education, duration (years)",SE.PRE.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Malaysia,MYS,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.80998993,,,,,,
Malaysia,MYS,Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.44750214,,,,,,
Malaysia,MYS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.844590008,,,,,,,,,,0.978959978,0.987569988,0.992940009,0.992200017,0.999830008,1.00188005,,1.004500031,1.007910013,1.010439992,1.021880031,1.016350031,1.023450017,1.025740027,1.031730056,1.033059955,,,1.03433001,1.024850011,1.037479997,1.035760045,1.040109992,1.054800034,1.054329991,1.043519974,1.039870024,1.038300037,1.04065001,1.039350033,1.038110018,1.042459965,1.027179956,1.033110023,1.04203999,1.044669986,1.038820028,1.034540057,1.046519995,1.040380001,1.039510012,,,,,
Malaysia,MYS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,78.15000153,,,,,,,,,,,88.55999756,,,,,,,,,91.97000122,,,,,,,,,,95.43000031,,,,,,96.30000305,96.5,96.12000275,96.22000122,,,96.81999969,,,
Malaysia,MYS,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,,,,,,,,,,,,,,,,,,,,,0.970000029,,,,,,,,,,,0.99000001,,,,,,,,,1,,,,,,,,,,1,,,,,,1,1,1,1,,,0.99000001,,,
Malaysia,MYS,Coverage of social insurance programs in 4th quintile (% of population),per_si_allsi.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.422975427,,,,9.096258588,,9.806943566,,10.80463647,,,,,,,,,
Malaysia,MYS,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.769033594,,,,7.338409977,,8.124485497,,8.71926328,,,,,,,,,
Malaysia,MYS,Coverage of social safety net programs in 4th quintile (% of population),per_sa_allsa.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.58217304,,,,72.08723663,,87.12870608,,65.27899871,,,,,,,,,
Malaysia,MYS,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.81368523,,,,79.22384356,,88.82698998,,75.64416321,,,,,,,,,
Malaysia,MYS,Coverage of unemployment benefits and ALMP in 4th quintile (% of population),per_lm_alllm.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),per_allsp.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.15873095,,,,6.861435521,,11.76435404,,11.85642235,,,,,,,,,
Malaysia,MYS,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.969632027,0.971534935,0.972820971,0.988183896,1.005620019,1.020756333,1.039292186,1.057252209,1.134356472,1.119036603,1.191147896,1.146490038,1.164269683,1.179393225,1.217525957,1.285135411,1.2963194,1.323733577,1.433632994,1.339465252,1.41955052,1.466134429,1.446341676,1.457530498,1.482936362,1.536420748,1.554682387,1.605616093,1.582747102,1.563443661,1.523446202,1.5147717,1.50299082,1.423961072,1.401327142,
Malaysia,MYS,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,2919582837,158956290.2,-956170390.6,-2292788219,-2036932215,-1314865072,-2508231318,-3967683355,-6412651484,-4136595412,-5194004632,-7065012375,-9780561365,-6112275065,-6291638921,-10551526200,-7343889374,-5975920144,-6166030796,-3425654129,-1968451213,-7089661675,-8938485609,-7693410033,-3953308760,-7572441844,-21338918942,-17456125263,-19938948998,-21897472133,-24636279681,-27784595681,-29986278092,-31079393674,-34454527840,-36139716022,-34171579251,-36853826220,-41225855105,-47739711809,-49473122061,-53983124292,-52889642798,-43709578555,-38409729247,-23860498148,-15789434307,-11731391812,30420669947,9932886315,8408162140,24634520989,16548212478,7515818171,11590954726,0,-7139208700,3110304087,-1114199758,4248868076,-1365385352,19111837724,25549129218,8529684804,15008813706,
Malaysia,MYS,Taxes less subsidies on products (constant LCU),NY.TAX.NIND.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11259510600,12390039200,14698945000,15999622000,18076345000,16545520000,16179239000,15345755000,15641993000,16783821000,18392324000,19692396000,
Malaysia,MYS,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-250000000,-189000000,-142000000,-171000000,-227000000,-274000000,-279000000,-115000000,-121000000,-279000000,-185000000,-363000000,-378000000,-659000000,-997000000,-726000000,-1097000000,-1276000000,-1700000000,-2070000000,-1918000000,-2011000000,-2889000000,-4411000000,-5368000000,-5508000000,-4776000000,-4981000000,-5084000000,-5903000000,-5064000000,-6800000000,-8006000000,-8266000000,-9412000000,-10378000000,-11801000000,-15096000000,-15320000000,-20886000000,-28909000000,-25623000000,-25061000000,-22537000000,-24402000000,-23942700000,-17294000000,-13984500000,-23032870000,-14214225000,-26131498000,-21600126000,-35841373000,-33975202900,-36623830000,-32111922000,-34592355200,-38658272000,-45082183800,-39495000000,-28520201000,-42152783000,-56942700000,-55660775000,-66110693000,
Malaysia,MYS,Gross savings (current LCU),NY.GNS.ICTR.CN,,,,,,,,,,,,,,,5475999987,4527777953,7887000000,8812000007,10452999991,15483000002,15629000001,14544000000,14975999994,18573000000,22790999992,19853000002,18343000019,25175999974,29239999931,32286000046,36180000000,39561958765,47760882507,59774000000,68590032880,75403341572,93984168500,1.04322E+11,1.1287E+11,1.15211E+11,1.2801E+11,1.13713E+11,1.25445E+11,1.45952E+11,1.66569E+11,2.00122E+11,2.31531E+11,2.57931E+11,2.96567E+11,2.37834E+11,2.74905E+11,3.10735E+11,3.00266E+11,2.99675E+11,3.24924E+11,3.34241E+11,3.54727E+11,3.88858E+11,3.78275E+11,3.71319E+11,3.379E+11,4.02816E+11,4.80686E+11,4.35181E+11,4.51733E+11,
Malaysia,MYS,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37008.07686,38103.59238,39613.47393,40565.75727,41927.96345,39317.87977,39962.64567,42841.2993,43918.66174,45410.73315,
Malaysia,MYS,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,1329,233,3195,1547,1803,2213,2321,2260,2684,3364,3911,5354,6272,5770,5624,6021,5663,4615,4686,4920,5764,4269,1702,4485,4503,5152,5376,5826,6006,6267,6455,6127,5906,6179,6480,5839,6651,,,,
Malaysia,MYS,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,44000000,,154200000,,,284000000,2558200000,790000000,10000000,,,,,3964800000,,,,2521000000,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,44000000,,154200000,,,284000000,2558200000,790000000,10000000,,,,,3964800000,,16400000,,2521000000,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Number of visits or required meetings with tax officials (average for affected firms),IC.TAX.METG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.366342187,,,,1.57936132,,,,,1.492160439,
Malaysia,MYS,Firms offering formal training (% of firms),IC.FRM.TRNG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1,,,,,,,,18.53907013,,,,24.0494175,,,,,37.01938629,
Malaysia,MYS,Firms visited or required meetings with tax officials (% of firms),IC.FRM.METG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.60230255,,,,27.51044846,,,,,23.74032021,
Malaysia,MYS,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,,,,,,,,25.43058586,,,,40.85791397,,,,,38.55695343,
Malaysia,MYS,Time required to obtain an operating license (days),IC.FRM.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,,,,,,,,3.834465981,,,,13.5251503,,,,,13.25109196,
Malaysia,MYS,Firms monitoring own CO2 emissions (% of firms),IC.FRM.CO2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.256578684,
Malaysia,MYS,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6,,,,,,,,35.34955597,,,,35.26733398,,,,,32.3910675,
Malaysia,MYS,Time to obtain an electrical connection (days),IC.ELC.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,,,,,,,1.76838994,,,,34.3782196,,,,,13.46403122,
Malaysia,MYS,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.233230334,2.450562301,2.286369998,2.210409527,2.291724551,2.304508571,2.250877729,2.316077418,2.450608694,2.266699631,2.138530404,2.348769664,2.297051185,2.230757809,2.067048592,2.093338984,2.18958053,,,
Malaysia,MYS,B-READY: Utility Services: Overall Score,IC.BRE.US.OS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,B-READY: Taxation: Overall Score,IC.BRE.TX.OS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,B-READY: Market Competition Pillar 3:  Implementation of Key Services Promoting Market Competition,IC.BRE.MC.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,B-READY: Labor Pillar 3: Operational Efficiency of Labor Regulations and Public Services in Practice,IC.BRE.LB.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"B-READY: International Trade Pillar 3: Efficiency of Importing Goods, Exporting Goods, and Engaging in Digital Trade",IC.BRE.IT.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,B-READY: Financial Services Pillar 3: Operational Efficiency of Receiving Financial Services,IC.BRE.FS.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,B-READY: Dispute Resolution Pillar 3:  Ease of Resolving a Commercial Dispute,IC.BRE.DR.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,B-READY: Business Location Pillar 3: Operational Efficiency of Establishing a Business Location,IC.BRE.BL.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,B-READY: Business Insolvency Pillar 3: Operational Efficiency of Resolving Judicial Insolvency Proceedings,IC.BRE.BI.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,B-READY: Business Entry Pillar 3: Operational Efficiency of Business Entry,IC.BRE.BE.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Human capital index plus (HCI+): overall score, total (scale 0–325)",HD_HCIP_OVRL_TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.1542115,,,,,201.4906409,,,,,208.1523205,,,,,200.6172733
Malaysia,MYS,"Human capital index plus (HCI+): on-the-job learning pillar score, male (scale -30–87)",HD_HCIP_OTJL_MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.14520819,,,,,57.12953056,,,,,59.49445649,,,,,59.13719807
Malaysia,MYS,"Human capital index plus (HCI+): health pillar score, female (scale 0–50)",HD_HCIP_HLTH_FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.17041434,,,,,43.97175225,,,,,42.29238178,,,,,43.67328434
Malaysia,MYS,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.2456,110.2013,99.9674,106.7496,108.3407,109.4541,101.5548,98.4774,94.8589,95.2071,100.9474,102.3835,,,,,105.9023,102.956,
Malaysia,MYS,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.49936736,43.4750825,41.97097919,36.36884102,48.43363421,46.60150003,36.55490101,33.69596142,36.9919471,42.25356508,41.05536617,41.67006829,46.99877238,45.58912512,41.72153294,45.56142463,44.55343867,44.30994073,42.47643545,38.76925579,37.674077,35.22493138,36.26572629,44.11888281,41.16608508,40.77210657,45.63428689,43.61005012,,
Malaysia,MYS,Other expense (% of expense),GC.XPN.OTHR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.906790384,1.086093822,3.773545285,3.737431567,3.378102825,0.301094049,2.645760435,3.666020891,5.67611942,0.356767664,0.369571928,0.993272277,0.563620054,0.44339245,0.771116494,0.632329516,0.719623188,0.587090439,0.681602962,0.514806142,0.435614646,0.478770529,0.475981568,0.668379238,2.801618891,3.525224817,3.388031219,0.276555625,,
Malaysia,MYS,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6795000000,6425000000,6928000000,7941000000,9055000000,9634000000,9669000000,10546000000,10919000000,11604000000,12495400000,12910815525,12796817900,14221506993,15621083000,17715930000,19537323000,20775664000,22588223000,24283204000,26479700000,27863449723,30547100000,32932714314,34494802361,38069000000,41269000000,46331000000,50481000000,
Malaysia,MYS,Compensation of employees (current LCU),GC.XPN.COMP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16282000000,13195000000,13984000000,14436000000,16357000000,17443000000,20242000000,21721000000,23779000000,25587000000,28521577162,32587160971,41010785600,42778267928,46662941000,50148298000,60015800000,61001191000,66947386000,70050168000,73108300000,77036599676,79988967837,80534388107,82996331516,85854000000,87789000000,91860000000,95935832990,
Malaysia,MYS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.37792632,19.75336681,16.7301575,14.09370802,13.6669089,17.79488881,17.44695509,15.49565512,15.19909376,14.82639106,14.51619698,14.30372284,14.66295826,14.94050153,13.33219531,14.79435317,15.61314674,15.31023528,14.84079071,14.05686213,13.55072517,12.94596624,12.02266586,11.93634883,10.88467121,11.21607484,11.63105454,12.56483954,12.43047445,
Malaysia,MYS,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.14568729,11.46987587,7.903489784,9.122141345,7.435102984,5.080372303,5.353593409,5.480088113,5.507153061,5.145668514,4.079575633,3.393142474,3.388181249,2.059021579,2.365407203,2.214983362,2.044134057,2.087358028,2.068025244,1.721218318,1.829056449,1.877653411,1.984639036,1.459307046,1.373824039,2.011957609,1.975160673,1.611447839,1.591096151,
Malaysia,MYS,Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.882371198,6.731688294,4.835311922,5.119155865,4.580973449,5.328537953,5.017538296,4.300359643,4.050685124,4.383559418,3.708834204,3.546075821,3.696486711,3.883732721,3.657249049,3.573271091,3.517090617,3.385153581,3.302130841,4.686657776,5.45832877,5.114093356,3.429931587,3.477078703,3.442409412,3.268796232,3.560679572,3.751726702,4.182163542,
Malaysia,MYS,Taxes on exports (current LCU),GC.TAX.EXPT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041000000,1053000000,623000000,670000000,1032300000,867000000,803000000,1156000000,1600000000,2085000000,2361506000,2322328059,2778892169,1152144381,1810153989,2081000000,1968000000,1930000000,1892900000,1039000000,980100000,1354778444,1725258148,1125974992,746141230.8,2058000000,2622000000,2038700000,2092000000,
Malaysia,MYS,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3689000000,8228000000,-2328000000,-11519300000,-14698600000,-12360303000,-18783000000,-20320000000,-19550000000,-20443000000,-17661773818,-21121578928,-33945803059,-43722050772,-41076350123,-42091938000,-42603599000,-38373878000,-36587959000,-36505221000,-37804188389,-39565330262,-52484377872,-50986351501,-86904589368,-98750560175,-99244200000,-91179000000,-80106486055,
Malaysia,MYS,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14096000000,19586000000,25771000000,9197000000,14695757000,21485830915,35179869000,50592602000,40119755000,45619000000,43331000000,39304700000,37201320000,39658000000,38693300000,40408307649,54107184894,51732000000,86590000000,1.00318E+11,99421000000,92558000000,76846000000,
Malaysia,MYS,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4686000000,-736000000,6219000000,-11245000000,-2966369000,364221996.8,1234035000,6870591000,-956522000,3526922000,728329000,931307000,614410000,3402600000,889100000,842978137.2,1623179871,745646052.9,-283573222.9,1567492970,178000000,1380000000,-3261966836,
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.11125336,,,84.368261,,,87.53550655,,,,92.94163539,,,92.45342925,
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.09647192,,,78.09129869,,,82.47853666,,,,87.51465273,,,88.22647017,
Malaysia,MYS,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Real interest rate (%),FR.INR.RINR,,,,,,,,,,4.036026803,9.759154068,9.704132768,8.496940703,-6.798879803,-1.312435133,13.75076898,-2.391779604,2.437539037,-0.455552756,-2.346500948,3.045538122,10.71638514,9.590517579,5.537334854,7.077983517,14.38950648,22.95687765,2.503824191,5.481540543,4.244741986,4.795417723,5.56337121,7.564791778,5.812133912,4.643983009,4.917892769,6.041122478,6.90550976,3.350681619,8.514010655,-1.085738977,8.848512896,3.296312371,2.906032398,0.034478791,-2.673174104,2.409000977,1.456735347,-3.903381938,11.78239296,-2.113277326,-0.471868634,3.748419374,4.467530817,2.068518216,3.307037704,2.825945183,0.79892604,4.277048074,4.801617186,4.801491997,-2.111958612,-2.24680713,7.301359695,4.457303722,
Malaysia,MYS,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.147496375,1.222579477,1.152300182,1.208437188,1.18319846,1.905813043,1.824974213,2.019681253,2.163702789,2.260293432,2.368110438,2.191741576,2.373414871,2.512832106,3.061120442,3.921284557,2.998956718,3.06895617,3.264774607,3.130971726,3.431396684,4.450583579,5.311704824,6.43958148,7.8028494,6.327628171,5.623520647,4.768331016,5.701460082,5.759661218,2.658992477,2.781210495,3.35568667,2.682986835,3.139846966,4.15283579,4.343653755,5.845945034,3.442598816,3.380844728,4.016581962,4.304434516,3.975805907,3.29069109,2.474777251,2.545715546,2.539010695,2.375893066,2.994887441,2.910662253,3.103562801,2.986630505,3.07856468,3.358345234,3.997076449,4.200550659,4.099940998,3.816796212,4.423402936,4.33108542,4.297794278,4.237599216,4.230523124,4.366134177,4.386645705,
Malaysia,MYS,Monetary Sector credit to private sector (% GDP),FM.AST.PRVT.GD.ZS,8.915785885,11.86877362,12.63260976,11.95991671,11.18846952,12.36464088,13.19754754,14.39254251,16.57675331,18.37225887,21.28666836,22.5627171,24.24050633,27.78935,28.23650363,34.31578005,33.98255296,35.82374768,39.19284168,41.47746855,49.90939446,57.76144273,62.73292818,69.92689228,74.89013199,88.17464825,101.4660446,89.57661713,86.46248782,95.65288455,69.41266869,73.76054587,108.5292205,106.459807,109.217184,124.4141536,141.6337391,158.3850476,158.5053788,149.1529811,134.9998539,129.1013756,121.8273449,118.9741489,111.9376051,106.5244319,103.6638304,101.5800752,96.74825351,111.60689,107.1227526,108.4259367,114.1245298,119.8996939,120.578651,123.1036296,121.9798206,117.1675684,120.2763119,120.7069463,133.8169955,127.2608946,113.0704706,117.09943,116.1074108,
Malaysia,MYS,Total reserves minus gold (current US$),FI.RES.XGLD.CD,471000000,472000000,528390000,547200000,586400000,467750000,493230000,425690000,450010000,556620000,616260000,754658542,907123174.8,1275223717,1547074245,1456140830,2404130149,2783852971,3243313192,3914949362,4387359182,4098037852,3767777978,3783721248,3723276351,4911839192,6027385429,7435328846,6526499092,7782965043,9754081703,10885603985,17227521663,27249214748,25422898221,23774418341,27009401287,20788220334,25559370025,30588151966,28329830064,29522298174,33360665888,43821705991,65881086884,69857980075,82132321883,1.01019E+11,91148849565,95431679215,1.04884E+11,1.3178E+11,1.37784E+11,1.33444E+11,1.14572E+11,93978542268,93071810074,1.00878E+11,99850469255,1.01726E+11,1.0528E+11,1.14641E+11,1.12393E+11,1.10885E+11,1.12968E+11,
Malaysia,MYS,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.12180189,14.8180945,19.01613223,22.95816661,26.03130546,30.03163397,28.96460665,26.06437152,23.31051294,20.6296884,22.4064555,19.35732175,16.52757894,13.00815133,10.85503341,10.17976158,9.794540071,9.270517526,8.772931188,7.071183043,7.679371602,8.854487419,7.57417438,5.764749729,
